"Dialog_Turn","Date","Discussion_Id","Quote_Author","Quote_Id","Quote_Text","Response_Author","Response_Id","Response_Text","Subtopic","Topic","Post_Counter","Time"
"","01-15-2007","9391","Steeeeve","247029","by the other 5 or so definitions. Either way, Sapien should be the word you look up as Homo Sapien is two words...but since we have 5 other definitions (this includes my at home websters) then I'll take the 5 over the 1. So I guess I disagree. Did you look at your own link? 5 other definitions (sources) saying the exact same thing...not one of them says anything about brain mass I feel like you aren't answering my question. I am weighing the moral value of a human verus a cast or other animal. Why would the charateristic ""human"" be more valuable than say a cat...assuming they both have consciousness?","Sigma","247270","I looked up Homo Sapien , which is the species we belong to. Do I have to repeat myself, Steve? Read it again: I don't care whether you agree with the definition or not. I asked if you agreed that this definition seems to imply a mental existence lol! Ok, lets look at those other definitions. First one: The modern species of humans . How does one determine if the fetus is of the modern species of humans? Second one: The biological classification of modern humans . How does one determine if the fetus is a modern human? Third one: the only surviving hominid; species to which modern man belongs . How do we determine this, Steve? The only definition that mentions any sort of criteria was the one I quoted. Wouldn't you agree the definition I quoted implies a mental existence, Steve? Let's look at it again, Steve. It says that humans are characterized by a brain capacity averaging 1400 cc (85 cubic in.) and by dependence upon language and the creation and utilization of complex tools. You feel this way because you aren't coming to your point. I am answering as best I can. I did not say that human animals are intrinsically more valuable than a cat. We are weighing the moral value of a human, though, which is why it is part of the criteria. Or are you trying to draw the discussion off-topic?","why-pro-life","abortion-debates","76","10:41 AM"
"","01-15-2007","9391","Sigma","247270","I looked up Homo Sapien , which is the species we belong to. Do I have to repeat myself, Steve? Read it again: I don't care whether you agree with the definition or not. I asked if you agreed that this definition seems to imply a mental existence lol! Ok, lets look at those other definitions. First one: The modern species of humans . How does one determine if the fetus is of the modern species of humans? Second one: The biological classification of modern humans . How does one determine if the fetus is a modern human? Third one: the only surviving hominid; species to which modern man belongs . How do we determine this, Steve? The only definition that mentions any sort of criteria was the one I quoted. Wouldn't you agree the definition I quoted implies a mental existence, Steve? Let's look at it again, Steve. It says that humans are characterized by a brain capacity averaging 1400 cc (85 cubic in.) and by dependence upon language and the creation and utilization of complex tools. You feel this way because you aren't coming to your point. I am answering as best I can. I did not say that human animals are intrinsically more valuable than a cat. We are weighing the moral value of a human, though, which is why it is part of the criteria. Or are you trying to draw the discussion off-topic?","Steeeeve","247301","I disagree that certain definition implies mental existence. You determine this by taking a biology class Yeah, I'd say it implies more of a full development than ""mental existence"". No we are not weighing that...I made the question not you. We are weighing the moral value of a human over a cat. What makes the human have more value than a cat....what about a monkey that has more ""intelligence"" than some humans? You seem to just not want to answer!","why-pro-life","abortion-debates","77","02:37 PM"
"","01-15-2007","9391","Steeeeve","247301","I disagree that certain definition implies mental existence. You determine this by taking a biology class Yeah, I'd say it implies more of a full development than ""mental existence"". No we are not weighing that...I made the question not you. We are weighing the moral value of a human over a cat. What makes the human have more value than a cat....what about a monkey that has more ""intelligence"" than some humans? You seem to just not want to answer!","Sigma","247322","What the heck is ""certain definition""? Do you agree or disagree that the definition I quoted implies a mental existence? Oh? Are you trying to tell me that the dictionary definition cannot tell us what it is to be human?! You can't be serious! The dictionary definition knows all and tells all! You must be wrong. So what is the criteria, then? What makes us 'a human' as opposed to 'human'. Oh, so only fully developed... things... are human if they fit that criteria? What are they before they are fully developed? This question is off-topic, then. Make a new thread about what makes humans of more moral worth than animals to various posters.","why-pro-life","abortion-debates","78","03:50 PM"
"","01-15-2007","9391","Sigma","247322","What the heck is ""certain definition""? Do you agree or disagree that the definition I quoted implies a mental existence? Oh? Are you trying to tell me that the dictionary definition cannot tell us what it is to be human?! You can't be serious! The dictionary definition knows all and tells all! You must be wrong. So what is the criteria, then? What makes us 'a human' as opposed to 'human'. Oh, so only fully developed... things... are human if they fit that criteria? What are they before they are fully developed? This question is off-topic, then. Make a new thread about what makes humans of more moral worth than animals to various posters.","Steeeeve","247338","Disagree. I stated that. The ""certain definition"" was the one you quoted. Are you suggesting the dictionary is meaningless? If you want to try and define every word in every definition then you could come to the conclusion that nothing is defined. You asked questions that were not related to definition as it assumes some level of knowledge (ie not questioning every word in the definition). The criteria for the word human is set up in the dictionary as that is what they are there for. I don't claim you have to put any moral significance on this. I said the definition you selectivily chose implies a fully developed body. This contradicts the other 5 definitions in the same link you gave me so I reject the definition you gave. It beats me what dictionary.com (the source of that definition) thinks 2yr olds are. It is right on topic. Why can't you answer? The discussion we were having was about consciousness and that being the deciding factor for moral value. I said that my cat has consciousness and then you said my cat was not human. My question is why should ""human"" matter?","why-pro-life","abortion-debates","80","05:12 PM"
"","01-15-2007","9391","Steeeeve","247338","Disagree. I stated that. The ""certain definition"" was the one you quoted. Are you suggesting the dictionary is meaningless? If you want to try and define every word in every definition then you could come to the conclusion that nothing is defined. You asked questions that were not related to definition as it assumes some level of knowledge (ie not questioning every word in the definition). I said the definition you selectivily chose implies a fully developed body. This contradicts the other 5 definitions in the same link you gave me so I reject the definition you gave. It beats me what dictionary.com (the source of that definition) thinks 2yr olds are. It is right on topic. Why can't you answer? The discussion we were having was about consciousness and that being the deciding factor for moral value. I said that my cat has consciousness and then you said my cat was not human. My question is why should ""human"" matter?","Sigma","247349","I see. On what basis do you disagree that dependence upon language and the creation and utilization of complex tools implies a mental existence? I see. You are then claiming the dictionary does not provide a criteria for being human, and instead assumes we know this criteria? What is the criteria then, according to Steve? Contradicts in what way? I see no contradiction. The other definitions provide no criteria, while the one I quoted did. Yet it is unacceptable to you for some reason you have not supplied. The deciding factor for moral value... in humans. Whether it applies to non-human animals or not would be the subject for another thread.","why-pro-life","abortion-debates","81","06:15 PM"
"","01-16-2007","9391","Sigma","None","I see. On what basis do you disagree that dependence upon language and the creation and utilization of complex tools implies a mental existence? I see. You are then claiming the dictionary does not provide a criteria for being human, and instead assumes we know this criteria? What is the criteria then, according to Steve? Contradicts in what way? I see no contradiction. The other definitions provide no criteria, while the one I quoted did. Yet it is unacceptable to you for some reason you have not supplied. The deciding factor for moral value... in humans. Whether it applies to non-human animals or not would be the subject for another thread.","Steeeeve","247418","That is more developmental than mental existence. You could certainly have mental existence and not have language or utilization of complex tools. Actually I am claiming the dictionary defines human. How scientific classification works is not the purpose of the dictionary. Seems you are claiming the dictionary can't tell us anything. I don't even know what you are typing to me! Well, ignoring the fact that you chose ""homo sapiens"" as opposed to one homo sapien (a group instead of individual) the other 4 or 5 definitions provide a definition. You seem to want the dictionary to be more than it is...I can't help you there. The only point I make is that a human embryo qualifies under the definition of human or human being. Obviously those two nouns describe something and an embryo is part of what they describe. So you don't want to answer or what? I made the question...you refuse to answer eventhough I have answered all your questions. Very classy.","why-pro-life","abortion-debates","82","10:00 AM"
"","01-16-2007","9391","Steeeeve","247418","Actually I am claiming the dictionary defines human. How scientific classification works is not the purpose of the dictionary. You seem to want the dictionary to be more than it is...I can't help you there. The only point I make is that a human embryo qualifies under the definition of human or human being. So you don't want to answer or what? I made the question...you refuse to answer eventhough I have answered all your questions. Very classy.","Sigma","247446","Yes. Scientific classification is not the purpose of the dictionary. The dictionary's sole purpose is recording how people generally use terms. It has no objective validity and no use beyond informing us how people generally use terms. The only way this has any validity in this debate is if the question is: ""What is the dictionary definition"". The dictionary has no use in this debate beyond that. That is not the question here. The question here is: ""Does the fetus qualify conceptually under the philosophical umbrella of 'human being' or 'person'?"" That is a question the dictionary can never answer. I've never considered it important to this debate. If you wish to discuss this, I'd be happy to contribute in a new thread.","why-pro-life","abortion-debates","86","03:27 PM"
"","01-17-2007","9391","Sigma","247446","Yes. Scientific classification is not the purpose of the dictionary. The dictionary's sole purpose is recording how people generally use terms. It has no objective validity and no use beyond informing us how people generally use terms. The only way this has any validity in this debate is if the question is: ""What is the dictionary definition"". The dictionary has no use in this debate beyond that. That is not the question here. The question here is: ""Does the fetus qualify conceptually under the philosophical umbrella of 'human being' or 'person'?"" That is a question the dictionary can never answer. I've never considered it important to this debate. If you wish to discuss this, I'd be happy to contribute in a new thread.","Steeeeve","247520","and no one claimed otherwise. That is not the question. Philosophy doesn't define terms. The questions is ""Does the fetus qualify as morally valuable"". The fact that the fetus is a human is rather irrelevant but don't go around saying ""it isn't a human therefore ok"" because 1) it in fact is a human and 2) this doesn't prove or disprove anything. I feel it is very important as I don't say which characteristics are important to give it moral value I just say being a human gives you moral value in and of its self. I'll consider starting a new thread since you feel it is irrelevant to this one (although I disagree with this)","why-pro-life","abortion-debates","88","10:10 AM"
"","01-17-2007","9391","Steeeeve","247520","and no one claimed otherwise. That is not the question. Philosophy doesn't define terms. The fact that the fetus is a human is rather irrelevant but don't go around saying ""it isn't a human therefore ok"" because 1) it in fact is a human and 2) this doesn't prove or disprove anything. I feel it is very important as I don't say which characteristics are important to give it moral value I just say being a human gives you moral value in and of its self. I'll consider starting a new thread since you feel it is irrelevant to this one (although I disagree with this)","Sigma","247561","Then you really cannot claim the dictionary tells us who is or is not human, because the dictionary does not determine ones species. If you wish to claim the dictionary can tell us the criteria for being human then you would have to tell me on what basis you contend that dependence upon language and the creation and utilization of complex tools does not imply a mental existence. We define terms for use in philosophy. And that is indeed the question since it is assumed that those who qualify as a 'person' or 'human being' is worthy of moral consideration. But is is philosophically human? What does it mean to be human? That is a question the dictionary cannot answer. Hell, the dictionary cannot even tell us whether it is scientifically human. Your original statement was that mental existence made your cat human. Mental existence may give your cat moral value, but it cannot make it human. However, we are only discussing the moral value in humans . Your point here is off-topic. I cannot see any point in this one.","why-pro-life","abortion-debates","95","02:18 PM"
"","01-17-2007","9391","Steeeeve","247533","No, I disagree that one definition (out of the 5 or so) is accurate as it contradicts the other 4 sources","Sigma","247562","Show the contradiction. I contend there is none. The one I quoted was the only definition that provided a criteria.","why-pro-life","abortion-debates","96","02:22 PM"
"","01-17-2007","9391","Sigma","247561","Then you really cannot claim the dictionary tells us who is or is not human, because the dictionary does not determine ones species. If you wish to claim the dictionary can tell us the criteria for being human then you would have to tell me on what basis you contend that dependence upon language and the creation and utilization of complex tools does not imply a mental existence. We define terms for use in philosophy. And that is indeed the question since it is assumed that those who qualify as a 'person' or 'human being' is worthy of moral consideration. But is is philosophically human? What does it mean to be human? That is a question the dictionary cannot answer. Your original statement was that mental existence made your cat human. Mental existence may give your cat moral value, but it cannot make it human. However, we are only discussing the moral value in humans . Your point here is off-topic.","Steeeeve","247595","Yet it defines words... so it does tell us what entities we call a human. because it implies a level of development. You can have mental existence without having a language or ability to utilize complex tools. I claim that the dictionary tells us what we call certain things (atleast for nouns). Take the noun ""cheese"" for example. The definition does tell us how it has to be made but it does say qualify what ""cheese"" is and the certain things that fall under the definition of ""cheese"". Blue cheese is a cheese. What? You develop a different language for philosophy? Sounds like a way to justify something as opposed to make a real argument. I've never heard of creating words for use in philosophy....but whatever works for you I suppose, just let me know when you are using this ""language"" as opposed to English. What a dumb idea. Who thinks that way and who cares? the question is about moral value not how we define ""human"" in a new language called ""Philosophical English"". No, that is not what my statement was. My statement was ""my cat has mental existence""...If I implied my cat is human then I misspoke. My question was regards to what makes a ""human"" (in the English meaning of the word) significant. If ""mental existence"" is the test then species shouldn't matter....right?","why-pro-life","abortion-debates","98","04:27 PM"
"","01-17-2007","9391","Sigma","247562","Show the contradiction. I contend there is none. The one I quoted was the only definition that provided a criteria.","Steeeeve","247597","They all provided a criteria...we are going in circles. Like I stated before, you seem to want to procedure to make cheese when the dictionary just defines what cheese is. So you don't want to call a fetus or embryo a human (for whatever reason) so what do you propose the species is of an embryo or fetus? Furthermore, what is a human?..enlighten me with your definition.","why-pro-life","abortion-debates","99","04:31 PM"
"","01-17-2007","9391","Steeeeve","247595","Yet it defines words... so it does tell us what entities we call a human. because it implies a level of development. You can have mental existence without having a language or ability to utilize complex tools. I claim that the dictionary tells us what we call certain things (atleast for nouns). Take the noun ""cheese"" for example. What? You develop a different language for philosophy? What a dumb idea. Who thinks that way and who cares? the question is about moral value not how we define ""human"" in a new language called ""Philosophical English"". No, that is not what my statement was. My statement was ""my cat has mental existence""...If I implied my cat is human then I misspoke. My question was regards to what makes a ""human"" (in the English meaning of the word) significant. If ""mental existence"" is the test then species shouldn't matter....right?","Sigma","247618","It is a recording of how people generally use those words. It is an authority on nothing but how people generally use words. As you yourself admit, the dictionary definitions do not necessarily have any scientific validity. Trying to claim something about the fetus' status within a species because of the dictionary is laughable. That is not the purpose of the dictionary. You want to say the fetus is human, but you do not come up with any criteria to objectively determine if this is so. The question is, though, whether one can use language, have an ability to utilize complex tools without a mental existence. No, it doesn't. It doesn't tell us what we call things. It tells us what those things are generally called, but it has no authority over what we call things. Apples and oranges, really. Let's take something living, like a dog. Dictionary says: Canis familiaris , which is (probably) the domesticated decendent of a wolf. How do we determine if something is decended from a wolf, Steve? Only you, Steve, would think that a different defintion would suddenly make a new language. We use different definitions for even common words than what any dictionary might put out to satisfy shadings of meaning that may be necessary for a certain discussion. It is assumed that we morally value those that we philosophically consider a 'person' or 'human being'. The question is whether the fetus would fall under these umbrellas. lol. Your statement was: My cat mentally lives...she must be a human . In regards to your question: The reason that human is significant in this discussion is that we are determing the moral value of something human. If you want to know why something human is morally more significant than animals (if they are), then start another thread.","why-pro-life","abortion-debates","100","07:18 PM"
"","01-17-2007","9391","Steeeeve","247597","They all provided a criteria...we are going in circles. Like I stated before, you seem to want to procedure to make cheese when the dictionary just defines what cheese is. So you don't want to call a fetus or embryo a human (for whatever reason) so what do you propose the species is of an embryo or fetus? Furthermore, what is a human?..enlighten me with your definition.","Sigma","247620","No, they didn't. Lay out the contradiction you see. Or: I'm looking at why something is called cheese to determine if something is cheese. I need objective criteria, Steve. I don't believe I ever said anything even similar to this. I'm just trying to find what objective criteria you are using to determine that the fetus is 'a human' in the noun sense of the word, since you don't want to accept the dictionary criteria. Oh, so now personal definitions are valid to you?","why-pro-life","abortion-debates","101","07:24 PM"
"","01-17-2007","9391","Sigma","247620","No, they didn't. Lay out the contradiction you see. Or: I'm looking at why something is called cheese to determine if something is cheese. I need objective criteria, Steve. I don't believe I ever said anything even similar to this. I'm just trying to find what objective criteria you are using to determine that the fetus is 'a human' in the noun sense of the word, since you don't want to accept the dictionary criteria. Oh, so now personal definitions are valid to you?","Steeeeve","247635","Is it not obvious? No has a certian level of development as the point where other definitions of homo sapiens suggest the modern human or ""the only surviving hominid"". The procedures for classifying are not in the dictionary..thus a biology book is what you need. Why is it called cheese? Because it is ""a solid food prepared from the pressed curd of milk "". Why is a fetus a human because ""it belongs to the species homo sapiens"". You have this idea of a new language for philosophy and I simply reject that. In the cheese example you would take ""milk"" and find a definition on that and then dig down some more until it makes no sense. Whatever happened to being reasonable? Irrelevant to what we are talking about. I reject the idea that criteria is needed in a definition (atleast to what we are referring to). no...but it would be interesting to see what you new language looks like.","why-pro-life","abortion-debates","104","08:59 PM"
"","01-18-2007","9391","Steeeeve","247635","Is it not obvious? No has a certian level of development as the point where other definitions of homo sapiens suggest the modern human or ""the only surviving hominid"" The procedures for classifying are not in the dictionary..thus a biology book is what you need. Why is it called cheese? Because it is ""a solid food prepared from the pressed curd of milk "". Why is a fetus a human because ""it belongs to the species homo sapiens"". You have this idea of a new language for philosophy and I simply reject that. In the cheese example you would take ""milk"" and find a definition on that and then dig down some more until it makes no sense. Whatever happened to being reasonable? Irrelevant to what we are talking about. I reject the idea that criteria is needed in a definition (atleast to what we are referring to). no...but it would be interesting to see what you new language looks like.","Sigma","247731","I don't understand this sentence. Please clarify. You insist the fetus is human and that the dictionary definition makes it so, yet now you claim that the dictionary cannot classify what species the fetus is part of? It seems that the dictionary is not the authority on this subject you previously seemed to think it was. What is the criteria then, Steve. What objective criteria can we check about the fetus to determine whether the fetus is or is not human, biologically? Ah, but you can determine whether something is or is not milk. You are unwilling to accept the dictionary criteria for whether something is or is not a member of the species homo sapiens . Reasonable? This discussion has absolutely nothing to do with reason and everything to do with semantics . That's what you wanted, Steve. Is the dictionary the authority is it not? Of course the criteria is needed in the definition, if the dictionary is the authority over whether or not the fetus is a human. If the dictionary is not the authority, then you have no basis in claiming that because the dictionary says it then it must be so . Amazingly enough, it looks exactly like English... because it is English. Living language, Steve","why-pro-life","abortion-debates","108","12:23 PM"
"","01-18-2007","9391","Sigma","247731","I don't understand this sentence. Please clarify. You insist the fetus is human and that the dictionary definition makes it so, yet now you claim that the dictionary cannot classify what species the fetus is part of? It seems that the dictionary is not the authority on this subject you previously seemed to think it was. What is the criteria then, Steve. What objective criteria can we check about the fetus to determine whether the fetus is or is not human, biologically? Ah, but you can determine whether something is or is not milk. You are unwilling to accept the dictionary criteria for whether something is or is not a member of the species homo sapiens . Reasonable? This discussion has absolutely nothing to do with reason and everything to do with semantics . That's what you wanted, Steve. Is the dictionary the authority is it not? Of course the criteria is needed in the definition, if the dictionary is the authority over whether or not the fetus is a human. If the dictionary is not the authority, then you have no basis in claiming that because the dictionary says it then it must be so . Amazingly enough, it looks exactly like English... because it is English. Living language, Steve","Steeeeve","247769","""One has a certian level of development as the point the other definitions of homo sapiens suggest the modern human or ""the only surviving hominid"". So two different ideas. The dictionary tells us proper usage of words....such as cheese. The word human can be used to describe the fetus. To say the word human could not describe a fetus is inaccurate. Words don't make something what it is...it is what it is...words just describe. I can't believe you are really debating how language works...I thought they taught this stuff. DNA...consult a biology book for how they classify species. I actually an unwilling to accept one criteria as it conflicts with many others and the basic understanding of biology. You seem unwilling to accept everything but your own personal English language. Can you explain how you classify things in a species? It has to do with proper usage of words and playing around with them to justify abortion. This started by someone calling the fetus ""not human"". If I called you ""not a human"" and you said I was wrong would you call that debate about ""semantics""? Certainaly not. Seems you are just trying be annoying about the whole thing. I never claimed it to be an authority over anything other than defining word usage. The dictionary doesn't make something what it is. When did you get this idea. [/QUOTE]Then use it correctly. The fetus is a human...of the species homo sapien....my cat is black...my desk is made out of maple. I mean really, this shouldn't have been such a long conversation. Just don't justify abortion by saying the fetus is not a human...that is inaccurate. Would you agree? or do you propose we make a new meaning human using your ""philosophy language"". Who defines words in your world?","why-pro-life","abortion-debates","109","05:10 PM"
"","01-19-2007","9391","Steeeeve","247769","DNA...consult a biology book for how they classify species It has to do with proper usage of words and playing around with them to justify abortion. This started by someone calling the fetus ""not human"". If I called you ""not a human"" and you said I was wrong would you call that debate about ""semantics""? Certainaly not.","Sigma","247873","I see. I refer you to a previous post of mine, then: A sperm is human in the same way the fetus is human: they both contain human DNA. The adjective sense and the noun sense are the same. They both generally describe a living thing that contains human DNA. If they tried to use the dictionary to justify this? lol, yes it would be a debate about semantics. It would be asnine to try to use the dictionary in this way.","why-pro-life","abortion-debates","111","07:10 PM"
"","01-21-2007","9391","Sigma","247873","I see. I refer you to a previous post of mine, then: A sperm is human in the same way the fetus is human: they both contain human DNA. The adjective sense and the noun sense are the same. They both generally describe a living thing that contains human DNA. If they tried to use the dictionary to justify this? lol, yes it would be a debate about semantics. It would be asnine to try to use the dictionary in this way.","Steeeeve","247957","I refer you to the biology book for classifying. You can't jump in on a response without the context. The question was asked how do they classify things...the answer was DNA although it used to be different. I guess I can't convince you that a sperm is not a ""member of the species homo sapien"" but biology is what it is until someone changes it. Covering your ears doesn't make something so In this case someone would just randomly claim you are not human...what would be your source for saying this person is wrong? Your pseudo langauge?","why-pro-life","abortion-debates","114","02:14 AM"
"","01-22-2007","9391","Steeeeve","247957","I refer you to the biology book for classifying. You can't jump in on a response without the context. The question was asked how do they classify things...the answer was DNA although it used to be different. I guess I can't convince you that a sperm is not a ""member of the species homo sapien"" but biology is what it is until someone changes it. Covering your ears doesn't make something so In this case someone would just randomly claim you are not human...what would be your source for saying this person is wrong? Your pseudo langauge?","Sigma","248137","That's fine. The dictionary is not the proper tool to try to classify things, however, as you were attempting to do And you were insisting that the dictionary definition proved something. That obviously is not the case :P Neither does the dictionary saying something make it so. I'm so glad you've accepted that. It matters not a whit what the dictionary says humans are or what the fetus is. Neither can a biology book tell us what being human means , in a philosophical/moral sense. For that we would have personal beliefs and personal definitions. lol. You're calling English a pseudo language now. What is your support for this, Steve? Your personal definition? My source definitely would not be the dictionary, Steve :P That would just be idiotic. Were that my opponents only argument I would dismiss them out of hand and not bother to refute them.","why-pro-life","abortion-debates","136","04:48 PM"
