"Dialog_Turn","Date","Discussion_Id","Quote_Author","Quote_Id","Quote_Text","Response_Author","Response_Id","Response_Text","Subtopic","Topic","Post_Counter","Time"
"","08-02-2007","10129","Sigma","276118","If my definition is as reasonable as a dictionary definition, what is your reason for rejecting it as I feel the dictionary is inadequate in questions involving complex philosophy? My criteria is hardly random. Consciousness, individuality, is a basic component in what it means to be a human being. Whatever group I am a part of that you would exclude from having rights. ""Reasonableness"" is an adequate criteria for this point, I suppose. What reasonable reason would you have to exclude any group, that I may happen to be a part of, from having equal rights?","Steeeeve","276123","Those may be your thoughts but they aren't mine. Furthermore, I suggest that yours might be worse as it is seemingly biased. Well what is or isn't reasonable? I certainly don't think your criteria is reasonable. Some folks those color of skin was reasonable...some not...seems like an odd standard.","abortion-euthanization","abortion-debates","223","12:51 PM"
"","08-02-2007","10129","Steeeeve","276123","Those may be your thoughts but they aren't mine. Furthermore, I suggest that yours might be worse as it is seemingly biased. Well what is or isn't reasonable? I certainly don't think your criteria is reasonable. Some folks those color of skin was reasonable...some not...seems like an odd standard.","Sigma","276125","What inherent bias is there in suggesting that individuality and consciousness is a basic component in what it means to be a human being? On what basis do you disagree? What criteria would a reasonable person have to exlude any group of people from having equal rights? Since our laws are littered with what a ""reasonable man"" might do, I believe this to be a fair question.","abortion-euthanization","abortion-debates","224","12:55 PM"
"","08-02-2007","10129","Sigma","276125","What inherent bias is there in suggesting that individuality and consciousness is a basic component in what it means to be a human being? On what basis do you disagree? What criteria would a reasonable person have to exlude any group of people from having equal rights? Since our laws are littered with what a ""reasonable man"" might do, I believe this to be a fair question.","Steeeeve","276138","The fact that you are in favor of abortion limits your independence from the question of what a human is. a discussion on the law is going to be different than a discussion on what is right.","abortion-euthanization","abortion-debates","226","02:11 PM"
"","08-02-2007","10129","Steeeeve","276138","The fact that you are in favor of abortion limits your independence from the question of what a human is. a discussion on the law is going to be different than a discussion on what is right.","Sigma","276150","I am not seeking independence. What inherent bias is there in suggesting that individuality and consciousness is a basic component in what it means to be a human being? On what basis do you disagree? Legislation is the morality of the weak.","abortion-euthanization","abortion-debates","228","03:32 PM"
"","08-02-2007","10129","Sigma","276150","I am not seeking independence. What inherent bias is there in suggesting that individuality and consciousness is a basic component in what it means to be a human being? On what basis do you disagree? Legislation is the morality of the weak.","Steeeeve","276154","If you aren't acting independent of the question then that certainly brings up an inherent risk of bias. how enlightening.","abortion-euthanization","abortion-debates","229","03:56 PM"
"","08-02-2007","10129","Steeeeve","276154","If you aren't acting independent of the question then that certainly brings up an inherent risk of bias. how enlightening.","Sigma","276156","Since I am the one posing the question I'm not sure what independence you require :P Come now. On what basis do you disagree that individuality and consciousness is a basic component in what it means to be a human being? As you said, the question of what is legal is and should be separate from the question of what is right . Using legislation as your morality is for the weak-minded.","abortion-euthanization","abortion-debates","230","04:10 PM"
"","08-03-2007","10129","Sigma","276156","Since I am the one posing the question I'm not sure what independence you require :P Come now. On what basis do you disagree that individuality and consciousness is a basic component in what it means to be a human being?","Steeeeve","276258","You actually weren't bringing up any question. I disagree that consciousness has anything to do with being a human being because that is not what it means to be human being. Human DNA is pretty much the only requirement if you want to get scientific about it.","abortion-euthanization","abortion-debates","232","01:14 PM"
"","08-06-2007","10129","Steeeeve","276258","You actually weren't bringing up any question. I disagree that consciousness has anything to do with being a human being because that is not what it means to be human being. Human DNA is pretty much the only requirement if you want to get scientific about it.","Sigma","276646","Certainly I was, which you answered below. I believe most would disagree with you that there is no quantatative and qualitative difference between a fully functional person and a brain dead vegetable living only through life-support, though both would have human DNA. Yours is the minority view, Steve.","abortion-euthanization","abortion-debates","251","11:54 AM"
"","08-06-2007","10129","Sigma","276646","I believe most would disagree with you that there is no quantatative and qualitative difference between a fully functional person and a brain dead vegetable living only through life-support, though both would have human DNA. Yours is the minority view, Steve.","Steeeeve","276693","So what if it is the minority view?","abortion-euthanization","abortion-debates","253","02:49 PM"
"","08-06-2007","10129","Steeeeve","276693","So what if it is the minority view?","Sigma","276703","It would suggest that my criteria is more reasonable, or more appealing, than yours.","abortion-euthanization","abortion-debates","257","03:37 PM"
"","08-07-2007","10129","Sigma","276703","It would suggest that my criteria is more reasonable, or more appealing, than yours.","Steeeeve","276862","Perhaps more appealing but not more reasonable. I don't even know that your view is a majority view. And you of all people should know a majority doesn't make something right.","abortion-euthanization","abortion-debates","262","10:51 AM"
"","08-07-2007","10129","Steeeeve","276862","Perhaps more appealing but not more reasonable. I don't even know that your view is a majority view. And you of all people should know a majority doesn't make something right.","Sigma","276885","Well, certainly my criteria is more reasonable in the sense that it does not include entities such as the dead and human vegetables, which most reasonable people would agree are qualitatively different from you or I in some way. It also follows the ""common sense"" feeling that what makes us unique has more to do with our mind, brain, consciousness, etc instead of just our DNA. Your criteria has more problems it must try to explain away than mine in the philosophical arena.","abortion-euthanization","abortion-debates","268","12:37 PM"
"","08-07-2007","10129","Sigma","276885","Well, certainly my criteria is more reasonable in the sense that it does not include entities such as the dead and human vegetables, which most reasonable people would agree are qualitatively different from you or I in some way. It also follows the ""common sense"" feeling that what makes us unique has more to do with our mind, brain, consciousness, etc instead of just our DNA. Your criteria has more problems it must try to explain away than mine in the philosophical arena.","Steeeeve","276896","If mind and brain make up who you are then why does a monkey not get more rights then a mouse (this is assuming you give rights based on what is a human being).","abortion-euthanization","abortion-debates","272","01:00 PM"
